=== UNITY CONSOLE LOG ===
Session started: 7/14/2025 4:40:20 PM
Unity Version: 6000.0.45f1
Platform: WindowsEditor

[16:40:21.041] [0.000s] [INFO] SimpleTowerDefenseAgent: OnEpisodeBegin called
[16:40:21.046] [0.000s] [INFO] Heuristic: Building tower on node 0
[16:40:21.050] [0.000s] [INFO] Building MachineGunTowerData at position (2.71, 2.41, 0.00)
[16:40:21.051] [0.000s] [INFO] Tower MachineGunTower(Clone) initialized at (2.71, 2.41, 0.00)
[16:40:21.052] [0.000s] [INFO] Tower MachineGunTower(Clone) initialized successfully
[16:41:21.223] [59.500s] [INFO] Heuristic: No actions available
[16:41:21.224] [59.501s] [INFO] Tower MachineGunTower(Clone) targeting enemy TankerEnemy(Clone) at distance 4.39
[16:41:21.242] [59.520s] [INFO] Heuristic: No actions available
[16:41:21.246] [59.524s] [INFO] Tower MachineGunTower(Clone) shooting at TankerEnemy(Clone)
[16:41:21.247] [59.524s] [INFO] Projectile created targeting TankerEnemy(Clone) with 15 damage at 10 speed
[16:41:21.248] [59.524s] [INFO] Projectile hit target TankerEnemy(Clone)
[16:41:21.248] [59.524s] [INFO] Dealing 15 damage to TankerEnemy(Clone)
[16:41:21.249] [59.524s] [INFO] Enemy TankerEnemy(Clone) taking 15 damage. Health: 85/100
[16:41:21.249] [59.524s] [INFO] Enemy TankerEnemy(Clone) health after damage: 70/100
[16:41:21.263] [59.540s] [INFO] Heuristic: No actions available
[16:41:21.284] [59.560s] [INFO] Heuristic: No actions available
[16:41:21.304] [59.580s] [INFO] Heuristic: No actions available
[16:41:21.307] [59.585s] [INFO] Tower MachineGunTower(Clone) shooting at TankerEnemy(Clone)
[16:41:21.307] [59.585s] [INFO] Projectile created targeting TankerEnemy(Clone) with 15 damage at 10 speed
[16:41:21.322] [59.600s] [INFO] Heuristic: No actions available
[16:41:21.343] [59.620s] [INFO] Heuristic: No actions available
[16:41:21.363] [59.640s] [INFO] Heuristic: No actions available
[16:41:21.384] [59.660s] [INFO] Heuristic: No actions available
[16:41:21.403] [59.680s] [INFO] Heuristic: No actions available
[16:41:21.423] [59.700s] [INFO] Heuristic: No actions available
[16:41:21.442] [59.720s] [INFO] Heuristic: No actions available
[16:41:21.463] [59.740s] [INFO] Heuristic: No actions available
[16:41:21.481] [59.760s] [INFO] Heuristic: No actions available
[16:41:21.503] [59.780s] [INFO] Heuristic: No actions available
[16:41:21.522] [59.800s] [INFO] Heuristic: No actions available
[16:41:21.535] [59.813s] [INFO] Enemy RunnerEnemy(Clone) moving to waypoint 2: Waypoint (2)
[16:41:21.544] [59.820s] [INFO] Heuristic: No actions available
[16:41:21.563] [59.840s] [INFO] Heuristic: No actions available
[16:41:21.583] [59.860s] [INFO] Heuristic: No actions available
[16:41:21.603] [59.880s] [INFO] Heuristic: No actions available
[16:41:21.608] [59.885s] [INFO] Projectile hit target TankerEnemy(Clone)
[16:41:21.609] [59.885s] [INFO] Dealing 15 damage to TankerEnemy(Clone)
[16:41:21.609] [59.885s] [INFO] Enemy TankerEnemy(Clone) taking 15 damage. Health: 70/100
[16:41:21.609] [59.885s] [INFO] Enemy TankerEnemy(Clone) health after damage: 55/100
[16:41:21.622] [59.900s] [INFO] Heuristic: No actions available
[16:41:21.644] [59.920s] [INFO] Heuristic: No actions available
[16:41:21.663] [59.940s] [INFO] Heuristic: No actions available
[16:41:21.683] [59.960s] [INFO] Heuristic: No actions available
[16:41:21.703] [59.980s] [INFO] Heuristic: No actions available
[16:41:21.704] [59.980s] [INFO] Projectile hit target TankerEnemy(Clone)
[16:41:21.704] [59.980s] [INFO] Dealing 15 damage to TankerEnemy(Clone)
[16:41:21.705] [59.980s] [INFO] Enemy TankerEnemy(Clone) taking 15 damage. Health: 55/100
[16:41:21.705] [59.980s] [INFO] Enemy TankerEnemy(Clone) health after damage: 40/100
[16:41:21.706] [59.980s] [INFO] Tower MachineGunTower(Clone) targeting enemy TankerEnemy(Clone) at distance 3.50
[16:41:21.722] [60.000s] [INFO] Heuristic: No actions available
[16:41:21.723] [60.001s] [INFO] Tower MachineGunTower(Clone) targeting enemy TankerEnemy(Clone) at distance 3.92
[16:41:21.728] [60.006s] [INFO] Enemy TankerEnemy(Clone) moving to waypoint 3: Waypoint (3)
[16:41:21.744] [60.020s] [INFO] Heuristic: No actions available
[16:41:21.746] [60.024s] [INFO] Tower MachineGunTower(Clone) shooting at TankerEnemy(Clone)
[16:41:21.747] [60.024s] [INFO] Projectile created targeting TankerEnemy(Clone) with 15 damage at 10 speed
[16:41:21.763] [60.040s] [INFO] Heuristic: No actions available
[16:41:21.784] [60.060s] [INFO] Heuristic: No actions available
[16:41:21.803] [60.080s] [INFO] Heuristic: No actions available
[16:41:21.810] [60.088s] [INFO] Tower MachineGunTower(Clone) shooting at TankerEnemy(Clone)
[16:41:21.811] [60.088s] [INFO] Projectile created targeting TankerEnemy(Clone) with 15 damage at 10 speed
[16:41:21.824] [60.100s] [INFO] Heuristic: No actions available
[16:41:21.842] [60.120s] [INFO] Heuristic: No actions available
[16:41:21.864] [60.140s] [INFO] Heuristic: No actions available
[16:41:21.884] [60.160s] [INFO] Heuristic: No actions available
[16:41:21.893] [60.171s] [INFO] Enemy RunnerEnemy(Clone) moving to waypoint 3: Waypoint (3)
[16:41:21.904] [60.180s] [INFO] Heuristic: No actions available
[16:41:21.923] [60.200s] [INFO] Heuristic: No actions available
[16:41:21.942] [60.220s] [INFO] Heuristic: No actions available
[16:41:21.963] [60.240s] [INFO] Heuristic: No actions available
[16:41:21.983] [60.260s] [INFO] Heuristic: No actions available
[16:41:22.002] [60.280s] [INFO] Heuristic: No actions available
[16:41:22.022] [60.300s] [INFO] Heuristic: No actions available
[16:41:22.044] [60.320s] [INFO] Heuristic: No actions available
[16:41:22.064] [60.340s] [INFO] Observations - Money: 130, Lives: 20, Wave: 2, Enemies: 8
[16:41:22.064] [60.340s] [INFO] Heuristic: No actions available
[16:41:22.065] [60.341s] [INFO] Projectile hit target TankerEnemy(Clone)
[16:41:22.066] [60.341s] [INFO] Dealing 15 damage to TankerEnemy(Clone)
[16:41:22.066] [60.341s] [INFO] Enemy TankerEnemy(Clone) taking 15 damage. Health: 40/100
[16:41:22.066] [60.341s] [INFO] Enemy TankerEnemy(Clone) health after damage: 25/100
[16:41:22.082] [60.360s] [INFO] Heuristic: No actions available
[16:41:22.104] [60.380s] [INFO] Heuristic: No actions available
[16:41:22.123] [60.400s] [INFO] Heuristic: No actions available
[16:41:22.143] [60.420s] [INFO] Heuristic: No actions available
[16:41:22.164] [60.440s] [INFO] Heuristic: No actions available
[16:41:22.165] [60.441s] [INFO] Projectile hit target TankerEnemy(Clone)
[16:41:22.166] [60.441s] [INFO] Dealing 15 damage to TankerEnemy(Clone)
[16:41:22.166] [60.441s] [INFO] Enemy TankerEnemy(Clone) taking 15 damage. Health: 25/100
[16:41:22.167] [60.441s] [INFO] Enemy TankerEnemy(Clone) health after damage: 10/100
[16:41:22.183] [60.460s] [INFO] Heuristic: No actions available
[16:41:22.202] [60.480s] [INFO] Heuristic: No actions available
[16:41:22.204] [60.481s] [INFO] Tower MachineGunTower(Clone) targeting enemy TankerEnemy(Clone) at distance 3.03
[16:41:22.216] [60.494s] [INFO] Spawned enemy: RunnerEnemy(Clone) with tag: Enemy at position: (-8.06, 6.36, 0.00)
[16:41:22.217] [60.494s] [INFO] Enemies alive: 9
[16:41:22.218] [60.494s] [INFO] Set initial target for RunnerEnemy(Clone): Waypoint (0), total waypoints: 4
[16:41:22.218] [60.494s] [INFO] Enemy RunnerEnemy(Clone) starting movement with speed 1.8, target: Waypoint (0)
[16:41:22.221] [60.499s] [INFO] Enemy RunnerEnemy(Clone) moving to waypoint 1: Waypoint (1)
[16:41:22.224] [60.500s] [INFO] Heuristic: No actions available
[16:41:22.225] [60.501s] [INFO] Tower MachineGunTower(Clone) targeting enemy RunnerEnemy(Clone) at distance 3.46
[16:41:22.243] [60.520s] [INFO] Heuristic: No actions available
[16:41:22.248] [60.525s] [INFO] Tower MachineGunTower(Clone) shooting at TankerEnemy(Clone)
[16:41:22.249] [60.525s] [INFO] Projectile created targeting TankerEnemy(Clone) with 15 damage at 10 speed
[16:41:22.265] [60.540s] [INFO] Heuristic: No actions available
[16:41:22.283] [60.560s] [INFO] Heuristic: No actions available
[16:41:22.302] [60.580s] [INFO] Heuristic: No actions available
[16:41:22.307] [60.585s] [INFO] Tower MachineGunTower(Clone) shooting at RunnerEnemy(Clone)
[16:41:22.309] [60.585s] [INFO] Projectile created targeting RunnerEnemy(Clone) with 15 damage at 10 speed
[16:41:22.322] [60.600s] [INFO] Heuristic: No actions available
[16:41:22.342] [60.620s] [INFO] Heuristic: No actions available
[16:41:22.363] [60.640s] [INFO] Heuristic: No actions available
[16:41:22.382] [60.660s] [INFO] Heuristic: No actions available
[16:41:22.403] [60.680s] [INFO] Heuristic: No actions available
[16:41:22.422] [60.700s] [INFO] Observations - Money: 130, Lives: 20, Wave: 2, Enemies: 9
[16:41:22.423] [60.700s] [INFO] Heuristic: No actions available
[16:41:22.443] [60.720s] [INFO] Heuristic: No actions available
[16:41:22.462] [60.740s] [INFO] Heuristic: No actions available
[16:41:22.484] [60.760s] [INFO] Heuristic: No actions available
[16:41:22.503] [60.780s] [INFO] Heuristic: No actions available
[16:41:22.523] [60.800s] [INFO] Heuristic: No actions available
[16:41:22.526] [60.804s] [INFO] Projectile hit target TankerEnemy(Clone)
[16:41:22.526] [60.804s] [INFO] Dealing 15 damage to TankerEnemy(Clone)
[16:41:22.527] [60.804s] [INFO] Enemy TankerEnemy(Clone) taking 15 damage. Health: 10/100
[16:41:22.527] [60.804s] [INFO] Enemy TankerEnemy(Clone) health after damage: -5/100
[16:41:22.527] [60.804s] [INFO] Enemy TankerEnemy(Clone) dying!
[16:41:22.529] [60.804s] [INFO] Enemy TankerEnemy(Clone) died! Giving 30 money reward.
[16:41:22.529] [60.804s] [INFO] Enemy TankerEnemy(Clone) cleaning up and destroying
[16:41:22.529] [60.804s] [INFO] Enemy destroyed! Enemies alive: 8
[16:41:22.530] [60.804s] [INFO] Called EnemyDestroyed() on WaveSpawner
[16:41:22.543] [60.820s] [INFO] Heuristic: No actions available
[16:41:22.563] [60.840s] [INFO] Heuristic: No actions available
[16:41:22.583] [60.860s] [INFO] Heuristic: No actions available
[16:41:22.603] [60.880s] [INFO] Heuristic: No actions available
[16:41:22.612] [60.889s] [INFO] Projectile hit target RunnerEnemy(Clone)
[16:41:22.613] [60.889s] [INFO] Dealing 15 damage to RunnerEnemy(Clone)
[16:41:22.613] [60.889s] [INFO] Enemy RunnerEnemy(Clone) taking 15 damage. Health: 30/30
[16:41:22.614] [60.889s] [INFO] Enemy RunnerEnemy(Clone) health after damage: 15/30
[16:41:22.624] [60.900s] [INFO] Heuristic: No actions available
[16:41:22.644] [60.920s] [INFO] Heuristic: No actions available
[16:41:22.662] [60.940s] [INFO] Heuristic: No actions available
[16:41:22.683] [60.960s] [INFO] Heuristic: No actions available
[16:41:22.703] [60.980s] [INFO] Heuristic: No actions available
[16:41:22.703] [60.980s] [INFO] Tower MachineGunTower(Clone) targeting enemy RunnerEnemy(Clone) at distance 2.44
[16:41:22.722] [61.000s] [INFO] Heuristic: No actions available
[16:41:22.723] [61.001s] [INFO] Tower MachineGunTower(Clone) targeting enemy RunnerEnemy(Clone) at distance 2.88
[16:41:22.728] [61.006s] [INFO] Enemy TankerEnemy(Clone) moving to waypoint 3: Waypoint (3)
[16:41:22.743] [61.020s] [INFO] Heuristic: No actions available
[16:41:22.763] [61.040s] [INFO] Heuristic: No actions available
[16:41:22.783] [61.060s] [INFO] Heuristic: No actions available
[16:41:22.802] [61.080s] [INFO] Heuristic: No actions available
[16:41:22.808] [61.086s] [INFO] Tower MachineGunTower(Clone) shooting at RunnerEnemy(Clone)
[16:41:22.809] [61.086s] [INFO] Projectile created targeting RunnerEnemy(Clone) with 15 damage at 10 speed
[16:41:22.824] [61.100s] [INFO] Heuristic: No actions available
[16:41:22.842] [61.120s] [INFO] Heuristic: No actions available
[16:41:22.863] [61.140s] [INFO] Heuristic: No actions available
[16:41:22.882] [61.160s] [INFO] Heuristic: No actions available
[16:41:22.902] [61.180s] [INFO] Heuristic: No actions available
[16:41:22.922] [61.200s] [INFO] Heuristic: No actions available
[16:41:22.926] [61.203s] [INFO] Tower MachineGunTower(Clone) shooting at RunnerEnemy(Clone)
[16:41:22.926] [61.203s] [INFO] Projectile created targeting RunnerEnemy(Clone) with 15 damage at 10 speed
[16:41:22.944] [61.220s] [INFO] Heuristic: No actions available
[16:41:22.962] [61.240s] [INFO] Heuristic: No actions available
[16:41:22.984] [61.260s] [INFO] Heuristic: No actions available
[16:41:23.003] [61.280s] [INFO] Heuristic: No actions available
[16:41:23.023] [61.300s] [INFO] Heuristic: No actions available
[16:41:23.043] [61.320s] [INFO] Heuristic: No actions available
[16:41:23.062] [61.340s] [INFO] Heuristic: No actions available
[16:41:23.071] [61.350s] [INFO] Projectile hit target RunnerEnemy(Clone)
[16:41:23.073] [61.350s] [INFO] Dealing 15 damage to RunnerEnemy(Clone)
[16:41:23.073] [61.350s] [INFO] Enemy RunnerEnemy(Clone) taking 15 damage. Health: 15/30
[16:41:23.073] [61.350s] [INFO] Enemy RunnerEnemy(Clone) health after damage: 0/30
[16:41:23.074] [61.350s] [INFO] Enemy RunnerEnemy(Clone) dying!
[16:41:23.074] [61.350s] [INFO] Enemy RunnerEnemy(Clone) died! Giving 10 money reward.
[16:41:23.075] [61.350s] [INFO] Enemy RunnerEnemy(Clone) cleaning up and destroying
[16:41:23.076] [61.350s] [INFO] Enemy destroyed! Enemies alive: 7
[16:41:23.076] [61.350s] [INFO] Called EnemyDestroyed() on WaveSpawner
[16:41:23.082] [61.360s] [INFO] Heuristic: No actions available
[16:41:23.104] [61.380s] [INFO] Heuristic: No actions available
[16:41:23.123] [61.400s] [INFO] Heuristic: No actions available
[16:41:23.145] [61.420s] [INFO] Heuristic: No actions available
[16:41:23.162] [61.440s] [INFO] Heuristic: No actions available
[16:41:23.183] [61.460s] [INFO] Heuristic: No actions available
[16:41:23.202] [61.480s] [INFO] Heuristic: No actions available
[16:41:23.203] [61.480s] [INFO] Tower MachineGunTower(Clone) targeting enemy TankerEnemy(Clone) at distance 3.03
[16:41:23.222] [61.500s] [INFO] Heuristic: No actions available
[16:41:23.224] [61.501s] [INFO] Tower MachineGunTower(Clone) targeting enemy TankerEnemy(Clone) at distance 3.46
[16:41:23.242] [61.520s] [INFO] Heuristic: No actions available
[16:41:23.263] [61.540s] [INFO] Heuristic: No actions available
[16:41:23.283] [61.560s] [INFO] Heuristic: No actions available
[16:41:23.303] [61.580s] [INFO] Heuristic: No actions available
[16:41:23.322] [61.600s] [INFO] Heuristic: No actions available
[16:41:23.343] [61.620s] [INFO] Heuristic: No actions available
[16:41:23.363] [61.640s] [INFO] Heuristic: No actions available
[16:41:23.383] [61.660s] [INFO] Heuristic: No actions available
[16:41:23.404] [61.680s] [INFO] Heuristic: No actions available
[16:41:23.422] [61.700s] [INFO] Heuristic: No actions available
[16:41:23.443] [61.720s] [INFO] Heuristic: No actions available
[16:41:23.459] [61.738s] [INFO] Tower MachineGunTower(Clone) shooting at TankerEnemy(Clone)
[16:41:23.461] [61.738s] [INFO] Projectile created targeting TankerEnemy(Clone) with 15 damage at 10 speed
[16:41:23.464] [61.740s] [INFO] Heuristic: No actions available
[16:41:23.483] [61.760s] [INFO] Heuristic: No actions available
[16:41:23.502] [61.780s] [INFO] Heuristic: No actions available
[16:41:23.522] [61.800s] [INFO] Heuristic: No actions available
[16:41:23.535] [61.813s] [INFO] Enemy RunnerEnemy(Clone) moving to waypoint 2: Waypoint (2)
[16:41:23.543] [61.820s] [INFO] Heuristic: No actions available
[16:41:23.555] [61.833s] [INFO] Tower MachineGunTower(Clone) shooting at TankerEnemy(Clone)
[16:41:23.556] [61.833s] [INFO] Projectile created targeting TankerEnemy(Clone) with 15 damage at 10 speed
[16:41:23.564] [61.840s] [INFO] Heuristic: No actions available
[16:41:23.582] [61.860s] [INFO] Heuristic: No actions available
[16:41:23.603] [61.880s] [INFO] Heuristic: No actions available
[16:41:23.625] [61.900s] [INFO] Heuristic: No actions available
[16:41:23.643] [61.920s] [INFO] Heuristic: No actions available
[16:41:23.664] [61.940s] [INFO] Heuristic: No actions available
[16:41:23.683] [61.960s] [INFO] Heuristic: No actions available
[16:41:23.703] [61.980s] [INFO] Heuristic: No actions available
[16:41:23.705] [61.982s] [INFO] Tower MachineGunTower(Clone) targeting enemy TankerEnemy(Clone) at distance 2.61
[16:41:23.723] [62.000s] [INFO] Heuristic: No actions available
[16:41:23.725] [62.001s] [INFO] Tower MachineGunTower(Clone) targeting enemy TankerEnemy(Clone) at distance 3.06
[16:41:23.728] [62.006s] [INFO] Enemy TankerEnemy(Clone) moving to waypoint 3: Waypoint (3)
[16:41:23.743] [62.020s] [INFO] Heuristic: No actions available
[16:41:23.764] [62.040s] [INFO] Heuristic: No actions available
[16:41:23.766] [62.044s] [INFO] Projectile hit target TankerEnemy(Clone)
[16:41:23.767] [62.044s] [INFO] Dealing 15 damage to TankerEnemy(Clone)
[16:41:23.768] [62.044s] [INFO] Enemy TankerEnemy(Clone) taking 15 damage. Health: 100/100
[16:41:23.768] [62.044s] [INFO] Enemy TankerEnemy(Clone) health after damage: 85/100
[16:41:23.783] [62.060s] [INFO] Heuristic: No actions available
[16:41:23.803] [62.080s] [INFO] Heuristic: No actions available
[16:41:23.812] [62.089s] [INFO] Projectile hit target TankerEnemy(Clone)
[16:41:23.812] [62.089s] [INFO] Dealing 15 damage to TankerEnemy(Clone)
[16:41:23.813] [62.089s] [INFO] Enemy TankerEnemy(Clone) taking 15 damage. Health: 85/100
[16:41:23.813] [62.089s] [INFO] Enemy TankerEnemy(Clone) health after damage: 70/100
[16:41:23.822] [62.100s] [INFO] Heuristic: No actions available
[16:41:23.843] [62.120s] [INFO] Heuristic: No actions available
[16:41:23.864] [62.140s] [INFO] Heuristic: No actions available
[16:41:23.883] [62.160s] [INFO] Heuristic: No actions available
[16:41:23.895] [62.172s] [INFO] Enemy RunnerEnemy(Clone) moving to waypoint 3: Waypoint (3)
[16:41:23.902] [62.180s] [INFO] Heuristic: No actions available
[16:41:23.926] [62.200s] [INFO] Heuristic: No actions available
[16:41:23.943] [62.220s] [INFO] Heuristic: No actions available
[16:41:23.961] [62.239s] [INFO] Tower MachineGunTower(Clone) shooting at TankerEnemy(Clone)
[16:41:23.961] [62.239s] [INFO] Projectile created targeting TankerEnemy(Clone) with 15 damage at 10 speed
[16:41:23.965] [62.240s] [INFO] Heuristic: No actions available
[16:41:23.983] [62.260s] [INFO] Observations - Money: 170, Lives: 20, Wave: 2, Enemies: 7
[16:41:23.984] [62.260s] [INFO] Heuristic: No actions available
[16:41:24.003] [62.280s] [INFO] Heuristic: No actions available
[16:41:24.023] [62.300s] [INFO] Heuristic: No actions available
[16:41:24.043] [62.320s] [INFO] Heuristic: No actions available
[16:41:24.056] [62.334s] [INFO] Tower MachineGunTower(Clone) shooting at TankerEnemy(Clone)
[16:41:24.057] [62.334s] [INFO] Projectile created targeting TankerEnemy(Clone) with 15 damage at 10 speed
[16:41:24.063] [62.340s] [INFO] Heuristic: No actions available
[16:41:24.083] [62.360s] [INFO] Heuristic: No actions available
[16:41:24.103] [62.380s] [INFO] Heuristic: No actions available
[16:41:24.122] [62.400s] [INFO] Heuristic: No actions available
[16:41:24.144] [62.420s] [INFO] Heuristic: No actions available
[16:41:24.163] [62.440s] [INFO] Heuristic: No actions available
[16:41:24.184] [62.460s] [INFO] Heuristic: No actions available
[16:41:24.203] [62.480s] [INFO] Heuristic: No actions available
[16:41:24.204] [62.481s] [INFO] Tower MachineGunTower(Clone) targeting enemy TankerEnemy(Clone) at distance 2.28
[16:41:24.223] [62.500s] [INFO] Heuristic: No actions available
[16:41:24.224] [62.500s] [INFO] Tower MachineGunTower(Clone) targeting enemy TankerEnemy(Clone) at distance 2.73
[16:41:24.236] [62.514s] [INFO] Projectile hit target TankerEnemy(Clone)
[16:41:24.237] [62.514s] [INFO] Dealing 15 damage to TankerEnemy(Clone)
[16:41:24.237] [62.514s] [INFO] Enemy TankerEnemy(Clone) taking 15 damage. Health: 70/100
[16:41:24.237] [62.514s] [INFO] Enemy TankerEnemy(Clone) health after damage: 55/100
[16:41:24.243] [62.520s] [INFO] Heuristic: No actions available
[16:41:24.262] [62.540s] [INFO] Heuristic: No actions available
[16:41:24.282] [62.560s] [INFO] Heuristic: No actions available
[16:41:24.284] [62.561s] [INFO] Projectile hit target TankerEnemy(Clone)
[16:41:24.285] [62.561s] [INFO] Dealing 15 damage to TankerEnemy(Clone)
[16:41:24.285] [62.561s] [INFO] Enemy TankerEnemy(Clone) taking 15 damage. Health: 55/100
[16:41:24.285] [62.561s] [INFO] Enemy TankerEnemy(Clone) health after damage: 40/100
[16:41:24.303] [62.580s] [INFO] Heuristic: No actions available
[16:41:24.323] [62.600s] [INFO] Heuristic: No actions available
[16:41:24.343] [62.620s] [INFO] Heuristic: No actions available
[16:41:24.362] [62.640s] [INFO] Heuristic: No actions available
[16:41:24.384] [62.660s] [INFO] Heuristic: No actions available
[16:41:24.404] [62.680s] [INFO] Heuristic: No actions available
[16:41:24.423] [62.700s] [INFO] Heuristic: No actions available
[16:41:24.443] [62.720s] [INFO] Heuristic: No actions available
[16:41:24.463] [62.740s] [INFO] Heuristic: No actions available
[16:41:24.463] [62.740s] [INFO] Tower MachineGunTower(Clone) shooting at TankerEnemy(Clone)
[16:41:24.464] [62.740s] [INFO] Projectile created targeting TankerEnemy(Clone) with 15 damage at 10 speed
[16:41:24.482] [62.760s] [INFO] Heuristic: No actions available
[16:41:24.503] [62.780s] [INFO] Heuristic: No actions available
[16:41:24.523] [62.800s] [INFO] Heuristic: No actions available
[16:41:24.542] [62.820s] [INFO] Heuristic: No actions available
[16:41:24.558] [62.836s] [INFO] Tower MachineGunTower(Clone) shooting at TankerEnemy(Clone)
[16:41:24.559] [62.836s] [INFO] Projectile created targeting TankerEnemy(Clone) with 15 damage at 10 speed
[16:41:24.563] [62.840s] [INFO] Heuristic: No actions available
[16:41:24.582] [62.860s] [INFO] Heuristic: No actions available
[16:41:24.605] [62.880s] [INFO] Heuristic: No actions available
[16:41:24.623] [62.900s] [INFO] Heuristic: No actions available
[16:41:24.644] [62.920s] [INFO] Heuristic: No actions available
[16:41:24.666] [62.940s] [INFO] Heuristic: No actions available
[16:41:24.682] [62.960s] [INFO] Observations - Money: 170, Lives: 20, Wave: 2, Enemies: 7
[16:41:24.684] [62.960s] [INFO] Heuristic: No actions available
[16:41:24.705] [62.980s] [INFO] Heuristic: No actions available
[16:41:24.705] [62.983s] [INFO] Tower MachineGunTower(Clone) targeting enemy TankerEnemy(Clone) at distance 2.08
[16:41:24.724] [63.000s] [INFO] Heuristic: No actions available
[16:41:24.725] [63.002s] [INFO] Projectile hit target TankerEnemy(Clone)
[16:41:24.725] [63.002s] [INFO] Dealing 15 damage to TankerEnemy(Clone)
[16:41:24.725] [63.002s] [INFO] Enemy TankerEnemy(Clone) taking 15 damage. Health: 40/100
[16:41:24.727] [63.002s] [INFO] Enemy TankerEnemy(Clone) health after damage: 25/100
[16:41:24.727] [63.002s] [INFO] Tower MachineGunTower(Clone) targeting enemy TankerEnemy(Clone) at distance 2.50
[16:41:24.730] [63.008s] [INFO] Enemy TankerEnemy(Clone) moving to waypoint 3: Waypoint (3)
[16:41:24.744] [63.020s] [INFO] Heuristic: No actions available
[16:41:24.764] [63.040s] [INFO] Heuristic: No actions available
[16:41:24.767] [63.044s] [INFO] Projectile hit target TankerEnemy(Clone)
[16:41:24.767] [63.044s] [INFO] Dealing 15 damage to TankerEnemy(Clone)
[16:41:24.768] [63.044s] [INFO] Enemy TankerEnemy(Clone) taking 15 damage. Health: 25/100
[16:41:24.768] [63.044s] [INFO] Enemy TankerEnemy(Clone) health after damage: 10/100
[16:41:24.784] [63.060s] [INFO] Heuristic: No actions available
[16:41:24.802] [63.080s] [INFO] Heuristic: No actions available
[16:41:24.823] [63.100s] [INFO] Heuristic: No actions available
[16:41:24.843] [63.120s] [INFO] Heuristic: No actions available
[16:41:24.863] [63.140s] [INFO] Heuristic: No actions available
[16:41:24.883] [63.160s] [INFO] Heuristic: No actions available
[16:41:24.903] [63.180s] [INFO] Heuristic: No actions available
[16:41:24.922] [63.200s] [INFO] Heuristic: No actions available
[16:41:24.943] [63.220s] [INFO] Heuristic: No actions available
[16:41:24.964] [63.240s] [INFO] Heuristic: No actions available
[16:41:24.964] [63.241s] [INFO] Tower MachineGunTower(Clone) shooting at TankerEnemy(Clone)
[16:41:24.965] [63.241s] [INFO] Projectile created targeting TankerEnemy(Clone) with 15 damage at 10 speed
[16:41:24.984] [63.260s] [INFO] Heuristic: No actions available
[16:41:25.002] [63.280s] [INFO] Heuristic: No actions available
[16:41:25.023] [63.300s] [INFO] Heuristic: No actions available
[16:41:25.043] [63.320s] [INFO] Heuristic: No actions available
[16:41:25.058] [63.336s] [INFO] Tower MachineGunTower(Clone) shooting at TankerEnemy(Clone)
[16:41:25.059] [63.336s] [INFO] Projectile created targeting TankerEnemy(Clone) with 15 damage at 10 speed
[16:41:25.063] [63.340s] [INFO] Heuristic: No actions available
[16:41:25.084] [63.360s] [INFO] Heuristic: No actions available
[16:41:25.103] [63.380s] [INFO] Heuristic: No actions available
[16:41:25.124] [63.400s] [INFO] Heuristic: No actions available
[16:41:25.144] [63.420s] [INFO] Heuristic: No actions available
[16:41:25.164] [63.440s] [INFO] Heuristic: No actions available
[16:41:25.183] [63.460s] [INFO] Heuristic: No actions available
[16:41:25.203] [63.480s] [INFO] Heuristic: No actions available
[16:41:25.203] [63.480s] [INFO] Tower MachineGunTower(Clone) targeting enemy TankerEnemy(Clone) at distance 2.04
[16:41:25.206] [63.484s] [INFO] Projectile hit target TankerEnemy(Clone)
[16:41:25.207] [63.484s] [INFO] Dealing 15 damage to TankerEnemy(Clone)
[16:41:25.207] [63.484s] [INFO] Enemy TankerEnemy(Clone) taking 15 damage. Health: 10/100
[16:41:25.208] [63.484s] [INFO] Enemy TankerEnemy(Clone) health after damage: -5/100
[16:41:25.208] [63.484s] [INFO] Enemy TankerEnemy(Clone) dying!
[16:41:25.209] [63.484s] [INFO] Enemy TankerEnemy(Clone) died! Giving 30 money reward.
[16:41:25.209] [63.484s] [INFO] Enemy TankerEnemy(Clone) cleaning up and destroying
[16:41:25.210] [63.484s] [INFO] Enemy destroyed! Enemies alive: 6
[16:41:25.211] [63.484s] [INFO] Called EnemyDestroyed() on WaveSpawner
[16:41:25.224] [63.500s] [INFO] Heuristic: No actions available
[16:41:25.225] [63.502s] [INFO] Tower MachineGunTower(Clone) targeting enemy RunnerEnemy(Clone) at distance 2.50
[16:41:25.244] [63.520s] [INFO] Heuristic: No actions available
[16:41:25.263] [63.540s] [INFO] Heuristic: No actions available
[16:41:25.286] [63.560s] [INFO] Heuristic: No actions available
[16:41:25.302] [63.580s] [INFO] Heuristic: No actions available
[16:41:25.323] [63.600s] [INFO] Heuristic: No actions available
[16:41:25.342] [63.620s] [INFO] Heuristic: No actions available
[16:41:25.363] [63.640s] [INFO] Heuristic: No actions available
[16:41:25.382] [63.660s] [INFO] Heuristic: No actions available
[16:41:25.402] [63.680s] [INFO] Heuristic: No actions available
[16:41:25.424] [63.700s] [INFO] Heuristic: No actions available
[16:41:25.443] [63.720s] [INFO] Heuristic: No actions available
[16:41:25.462] [63.740s] [INFO] Heuristic: No actions available
[16:41:25.482] [63.759s] [INFO] Tower MachineGunTower(Clone) shooting at RunnerEnemy(Clone)
